SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.06649525,86,0,27.0,,3,0,0,0,0.0
0,0.023362979,39,0,0.359462486,6250.0,5,0,1,0,0.0
0,0.9999999,40,0,0.076131981,7000.0,2,0,0,1,2.0
0,0.67966155,33,1,0.209980002,10500.0,8,0,0,0,0.0
0,0.031710929,81,0,0.004932058,9934.0,4,0,0,0,0.0
0,0.334188969,37,0,0.742106816,6777.0,14,0,2,0,1.0
0,0.101281306,41,0,0.411993337,1800.0,11,0,0,0,0.0
0,0.018999627,70,0,0.005499083,6000.0,5,0,0,0,0.0
0,0.507790862,44,2,0.149314178,60000.0,9,0,3,0,0.0
0,1924.0,47,0,0.519247723,10208.0,11,0,3,0,0.0
0,0.0239992,68,0,1763.0,,6,0,1,0,0.0
0,0.038665495,69,0,6109.0,,14,0,2,0,
0,0.014550824,54,0,0.180179756,21250.0,16,0,4,0,1.0
0,0.0,32,0,2279.0,0.0,14,0,2,0,0.0
0,0.055769442,39,0,0.08987281,8333.0,4,0,0,0,2.0
0,0.063514422,57,0,2221.5,1.0,12,0,2,0,0.0
0,0.828265802,67,0,0.462158695,5456.0,8,0,1,0,0.0
0,0.903376764,45,0,0.519375305,10244.0,16,0,2,0,2.0
0,0.18046705,47,0,0.23081243,10683.0,5,0,1,0,2.0
0,0.002232937,43,0,0.010434292,3545.0,5,0,0,0,0.0
0,0.004701675,82,0,835.0,,3,0,1,0,0.0
0,0.041763122,78,0,0.04199664,4166.0,7,0,1,0,0.0
0,0.045730304,53,0,0.012596505,2460.0,5,0,0,0,0.0
0,0.732408672,27,0,0.287609571,4220.0,7,0,0,0,0.0
0,0.010658336,74,2,0.003211716,7783.0,13,0,0,0,0.0
0,0.219096285,46,0,0.543482434,5208.0,10,0,1,0,1.0
0,0.505134884,72,0,0.260951385,9564.0,25,0,0,0,1.0
0,0.6015468,44,1,687.0,,5,0,1,0,2.0
0,0.070296485,55,0,0.608187135,6497.0,6,0,1,0,0.0
0,0.764235764,27,0,0.007199424,4166.0,1,0,0,0,0.0
0,0.011343476,61,1,1242.0,,6,0,1,0,0.0
0,0.00043524,63,0,0.213393303,2000.0,7,0,1,0,0.0
0,0.650024304,49,0,0.144885511,10000.0,6,0,0,0,1.0
0,0.016732809,54,0,0.136232971,8000.0,10,0,1,0,1.0
0,0.050352647,53,0,0.400977995,3680.0,9,0,2,0,1.0
0,0.096409434,41,0,0.259581559,5400.0,8,0,1,0,3.0
0,0.259211867,58,0,0.265953654,5609.0,11,0,0,0,1.0
0,0.078806834,52,0,0.245873403,20900.0,7,0,3,0,2.0
0,0.047125433,67,0,0.26960831,10492.0,5,0,2,0,0.0
0,0.0,37,0,0.507123219,4000.0,6,0,1,0,0.0
0,0.010869339,47,0,0.192683214,8500.0,17,0,1,0,0.0
0,0.581742628,68,1,0.370806567,2801.0,9,0,1,0,0.0
0,0.021867572,69,0,0.190507932,7500.0,8,0,1,0,0.0
0,0.311461476,52,0,0.365046661,8250.0,8,0,1,0,0.0
0,0.898315703,70,0,0.512953368,5210.0,14,0,1,0,0.0
0,0.175641893,58,0,0.152256516,15000.0,14,0,2,0,0.0
0,0.033109836,57,0,0.303097938,11200.0,8,0,2,0,2.0
0,0.030624234,70,0,0.256783776,3500.0,9,0,1,0,0.0
0,0.258163917,62,0,0.36030168,2916.0,13,0,0,0,0.0
0,0.027022398,70,0,102.0,,23,0,0,0,0.0
0,0.429434015,53,0,0.429423163,20126.0,17,0,2,0,2.0
0,0.037913507,43,0,0.120862884,3383.0,3,0,0,0,0.0
0,0.024951906,64,0,0.353173681,4300.0,9,0,1,0,0.0
0,0.023104675,66,0,0.312531404,9950.0,14,0,2,0,0.0
0,0.034323551,42,0,45.0,,5,0,0,0,
0,0.224991,39,0,6003.0,,7,0,2,0,0.0
0,0.0,72,0,0.283648658,13900.0,10,0,2,0,0.0
0,0.863713275,30,0,1.33735303,3316.0,14,0,2,0,0.0
0,0.0,24,1,0.616290481,1018.0,5,0,0,0,0.0
0,0.437639704,60,0,0.266557409,10372.0,10,0,1,0,0.0
0,0.24485423,47,0,0.352941176,6952.0,6,0,2,0,2.0
0,0.011092251,79,0,0.196203595,5952.0,6,0,1,0,0.0
0,0.380998643,47,0,0.401954062,5833.0,12,0,2,0,0.0
0,0.004074044,71,0,3427.0,,14,0,5,0,0.0
0,0.04775963,49,0,0.192078921,6892.0,6,0,1,0,0.0
0,0.002866571,56,0,0.062391681,7500.0,4,0,0,0,0.0
0,0.252541162,62,0,0.25318497,6200.0,15,0,1,0,0.0
0,0.078741535,60,2,1298.0,,23,0,2,0,0.0
0,0.9999999,50,1,1406.0,,2,0,1,1,0.0
0,0.638144414,50,0,0.680127949,2500.0,6,0,1,0,0.0
0,0.255914153,64,0,0.272727273,1000.0,4,0,1,0,0.0
0,0.04456328,47,0,1494.0,,6,0,1,0,
0,0.02372423,58,0,0.247119322,10500.0,12,0,1,0,0.0
0,0.282341869,39,0,0.584690089,3500.0,11,0,1,0,1.0
0,0.142209743,29,0,0.164845385,4300.0,5,0,0,0,0.0
0,0.4959269,43,0,1090.5,1.0,10,0,2,0,2.0
0,0.898454388,25,0,0.386328125,2559.0,7,0,0,0,0.0
0,0.341264094,58,1,2493.0,,10,0,1,1,2.0
0,0.0,34,0,0.511803406,5167.0,6,0,1,0,0.0
0,0.200024172,49,0,0.196640448,7500.0,8,0,1,0,2.0
0,0.197921935,40,0,0.414597567,6000.0,9,0,1,0,1.0
0,0.9999999,55,1,0.167373751,7306.0,3,1,0,0,1.0
0,0.291124679,66,2,0.143464134,4000.0,6,1,1,0,2.0
0,0.9999999,54,0,0.015755984,9900.0,0,1,0,0,2.0
0,1.043402716,31,0,0.830449827,2600.0,13,0,2,0,0.0
0,0.759232406,51,0,0.571094829,9416.0,18,0,2,0,0.0
0,0.723710516,23,0,0.209825146,1200.0,6,0,0,0,0.0
0,0.0,56,0,0.25119004,2730.0,8,0,1,0,0.0
0,0.040227422,63,0,0.005537975,7583.0,2,0,0,0,0.0
0,0.898965413,40,0,0.743861135,7085.0,9,0,1,0,1.0
0,0.196434693,37,1,0.440888178,4998.0,8,0,1,0,2.0
0,0.61930063,54,0,3812.0,,17,0,4,0,0.0
0,0.307794186,55,0,0.252610531,4500.0,11,0,0,0,1.0
0,0.9999999,59,0,0.0,5300.0,1,0,0,0,0.0
0,0.595347979,45,0,0.190906159,3100.0,5,0,0,0,0.0
0,0.04351913,60,0,0.240656986,4200.0,6,0,1,0,0.0
0,0.690677242,68,0,1.099846727,4566.0,19,0,1,0,1.0
0,0.9999999,35,1,31.0,,1,1,0,0,0.0
0,0.9999999,77,0,3.0,,1,0,0,0,0.0
0,0.038877101,59,0,0.03785,39999.0,6,0,2,0,0.0
0,0.036536422,64,0,2355.0,,15,0,2,0,0.0
0,0.049998975,58,0,2055.0,,12,0,1,0,0.0
0,1.071713147,30,2,0.296064959,1600.0,2,0,0,0,0.0
0,0.139995758,66,0,0.289635518,6666.0,5,0,1,0,1.0
0,0.9999999,81,0,533.0,,1,0,1,0,0.0
0,0.57029068,46,0,1.578851413,2193.0,10,0,1,0,3.0
0,0.093490651,41,0,0.224409449,5333.0,7,0,2,0,3.0
0,0.254975567,47,0,2910.0,,9,0,1,0,0.0
0,0.644710579,24,1,0.090808109,3600.0,3,0,0,0,2.0
0,0.322573314,57,0,0.502210433,7916.0,14,0,2,0,1.0
0,0.957151019,40,0,0.121876201,2600.0,4,0,0,0,1.0
0,0.182440878,61,0,0.215892567,11690.0,8,0,3,0,0.0
0,0.522079648,42,1,0.331487342,7583.0,9,0,2,0,2.0
0,0.753513602,35,0,0.425839219,12600.0,13,0,2,0,3.0
0,0.761978818,50,0,0.496263551,9500.0,19,0,2,0,2.0
0,0.018663887,57,0,0.061850173,3750.0,4,0,0,0,0.0
0,0.091610193,42,0,0.256582894,15000.0,17,0,2,0,3.0
0,0.034758402,36,0,0.158390866,7531.0,11,0,0,0,1.0
0,0.9999999,42,0,0.492115751,5770.0,4,0,2,0,0.0
0,0.38771769,31,0,0.444321022,3600.0,5,0,1,0,2.0
0,0.006999364,39,0,0.505338078,5338.0,8,0,2,0,3.0
0,0.007032746,42,0,0.12109375,3583.0,11,0,0,0,0.0
0,0.180188429,62,0,835.0,,7,0,1,0,0.0
0,0.105643772,69,0,0.266530508,3916.0,10,0,1,0,0.0
0,0.321207638,56,0,0.180744691,10500.0,24,0,1,0,0.0
0,0.986602679,33,1,0.563518917,3250.0,5,1,1,0,0.0
0,0.057547123,40,0,0.246459481,5083.0,7,0,2,0,0.0
0,0.151499849,72,0,0.019556714,2300.0,2,0,0,0,0.0
0,0.009999813,70,0,0.047696737,10419.0,8,0,0,0,0.0
0,0.023234379,52,0,0.305738852,5000.0,6,0,1,0,2.0
0,0.045795171,56,2,0.504192761,9420.0,6,1,1,2,0.0
0,0.024808782,58,0,0.348880138,8125.0,11,0,2,0,1.0
0,0.153463124,44,0,5519.0,,5,0,2,0,0.0
0,0.0,25,0,0.601156069,864.0,2,0,0,1,0.0
0,0.216933891,49,0,2352.0,,10,0,2,0,2.0
0,0.043109195,50,0,0.074347039,7733.0,7,0,0,0,0.0
0,0.95407855,36,0,0.079991838,9800.0,16,1,0,0,0.0
0,0.406492928,52,0,0.159400348,13807.0,12,0,1,0,0.0
0,0.73043913,47,0,0.324276664,15310.0,9,0,7,0,1.0
0,0.164951459,69,0,0.491072137,12600.0,6,0,1,0,0.0
0,0.9999999,66,0,0.057915058,517.0,2,0,0,0,0.0
0,0.568118341,59,0,0.253158804,11000.0,18,0,2,0,1.0
0,0.736739795,66,0,0.033454252,4961.0,5,0,0,0,0.0
0,0.486510623,51,0,0.476803321,9634.0,20,0,2,0,0.0
0,0.657908926,45,0,0.181394692,7083.0,8,0,0,0,2.0
0,0.029240419,78,0,38.0,,7,0,0,0,
0,0.188263701,57,0,0.193174955,9933.0,11,0,3,0,0.0
0,0.963739309,44,1,0.261696818,3205.0,6,0,0,0,2.0
0,0.648600184,59,0,0.506224066,8916.0,19,0,2,0,0.0
0,0.026662627,37,0,0.460769464,3300.0,7,0,2,0,0.0
0,0.039580336,74,0,0.217905022,4400.0,8,0,1,0,0.0
0,0.207579049,44,0,0.451689672,2100.0,6,0,0,0,2.0
0,0.037792249,64,0,0.562687463,5000.0,6,0,2,0,0.0
0,0.093703029,49,0,1455.0,,9,0,1,0,0.0
0,0.0,45,0,0.366891719,11700.0,11,0,4,0,3.0
0,0.001496497,73,0,0.238014115,4108.0,7,0,1,0,1.0
0,0.278465478,89,0,0.344577768,4416.0,8,0,1,0,0.0
0,0.940658528,29,0,0.291612342,2300.0,6,0,0,0,0.0
0,0.901238304,50,0,0.282762692,6775.0,6,0,0,0,1.0
0,0.688639282,47,0,0.745031797,5031.0,11,0,1,0,2.0
0,0.313743661,60,1,0.579612964,17000.0,14,0,1,1,1.0
0,0.199289868,52,0,0.394883858,3400.0,10,0,1,0,1.0
0,0.668998824,58,2,0.449503795,3425.0,9,1,1,1,1.0
0,0.0,25,1,0.118752499,2500.0,2,2,0,0,0.0
0,0.002254081,77,0,0.088834655,8194.0,5,0,1,0,0.0
0,0.992031873,27,0,0.174613835,5955.0,5,0,0,0,2.0
0,0.105220486,50,0,0.192095733,6350.0,9,0,0,0,1.0
0,0.106087311,62,0,0.310491934,7500.0,11,0,1,0,3.0
0,0.465224798,39,0,219.0,,6,0,0,0,0.0
0,0.105893047,51,2,0.751227496,610.0,13,0,0,0,0.0
0,0.008303083,83,0,0.098124383,5064.0,7,0,1,0,1.0
0,0.528071063,49,0,0.576242376,10000.0,6,0,3,0,4.0
0,0.268379729,25,0,17.0,,4,0,0,0,
0,0.622103895,65,0,0.05818522,10689.0,11,0,0,0,0.0
0,0.751711439,42,0,0.342467975,6166.0,14,0,2,0,0.0
0,0.067173321,72,0,0.114156724,3100.0,6,0,0,0,1.0
0,0.041105183,65,0,0.165512998,6500.0,20,0,1,0,1.0
0,0.164341783,43,0,0.241270349,25000.0,5,0,2,0,1.0
0,0.0,34,0,0.317323306,11700.0,9,0,2,0,2.0
0,0.019617572,45,0,0.445846227,4200.0,8,0,1,0,2.0
0,0.443917915,52,1,1.050749886,6600.0,7,0,3,0,1.0
0,0.702693502,43,0,0.137056457,8200.0,7,0,0,0,1.0
0,0.041813637,55,0,0.005856888,7853.0,3,0,0,0,0.0
0,0.0,54,0,0.265067124,3500.0,6,0,0,0,1.0
0,0.034170942,43,0,0.329971182,5551.0,8,0,1,0,3.0
0,0.108970721,55,0,0.102654707,11036.0,6,0,0,0,3.0
0,0.059998995,64,0,107.0,,5,0,0,0,0.0
0,0.0,36,0,0.154246664,3072.0,3,1,0,0,2.0
0,0.921026325,25,0,0.342610365,2083.0,6,0,0,0,0.0
0,0.9999999,65,0,0.042275173,1300.0,2,0,0,0,0.0
0,0.078375764,60,0,0.031770718,4500.0,4,0,0,0,0.0
0,0.050221898,74,0,0.038147977,6500.0,6,0,1,0,0.0
0,0.035901343,57,0,658.0,,7,0,1,0,0.0
0,1.0061529,44,0,0.464709204,7083.0,6,1,1,0,3.0
0,0.273551889,34,0,0.295988435,8300.0,13,0,2,0,0.0
0,0.416826311,61,0,0.762877635,4600.0,20,0,2,0,1.0
0,0.070614681,46,0,1675.0,,6,0,1,0,2.0
0,0.00239988,56,0,1.0,,1,0,0,0,0.0
0,0.259912527,67,0,1295.0,,11,0,1,0,0.0
0,0.9999999,69,0,0.244630955,4050.0,2,0,0,0,0.0
0,0.304182734,35,1,0.307190679,11500.0,10,0,2,0,0.0
0,0.987674476,34,2,0.205899533,3423.0,6,0,0,0,2.0
0,0.372375375,64,0,0.146878009,13500.0,3,0,1,0,0.0
0,0.264286786,70,0,0.277747699,5540.0,5,0,1,0,1.0
0,0.019216834,48,0,2.06970286,3600.0,7,0,2,0,1.0
0,0.839661945,47,0,0.251642388,3500.0,8,0,0,0,0.0
0,0.104822827,67,0,0.29360419,6300.0,13,0,2,0,0.0
0,0.9999999,33,0,89.0,,2,3,0,0,0.0
0,0.372885697,45,0,0.977370381,3490.0,10,0,2,0,0.0
0,0.124625318,53,0,0.519545695,3785.0,14,0,1,0,2.0
0,0.188161448,62,2,0.422858441,4400.0,6,0,0,0,2.0
0,0.091512533,43,0,2496.0,0.0,11,0,2,0,0.0
0,0.759450172,58,0,0.4926302,3052.0,7,0,0,0,3.0
0,0.109132099,40,0,0.481814773,5333.0,9,0,2,0,2.0
0,0.511492093,59,0,0.364582559,13450.0,10,0,2,0,0.0
0,0.013746435,52,0,0.046097788,11800.0,11,0,0,0,3.0
0,0.002407054,72,0,2.0,,8,0,0,0,0.0
0,0.0,30,0,0.0,2400.0,1,0,0,0,0.0
0,0.0,32,0,435.0,,3,0,0,0,0.0
0,0.088786568,46,0,5488.0,,3,0,2,0,0.0
0,0.426314737,37,0,0.560330958,4350.0,8,0,1,0,0.0
0,0.013297058,44,1,3139.0,,8,0,1,0,0.0
0,0.009013452,31,0,1514.0,,5,0,1,0,0.0
0,0.031589473,35,0,0.862941176,1699.0,11,0,1,0,2.0
0,0.070945394,59,0,64.0,,7,0,0,0,0.0
0,0.62168016,71,0,1.528494301,5000.0,27,0,2,0,0.0
0,0.134612637,65,0,0.041612671,20834.0,7,0,1,0,2.0
0,0.042670819,76,1,0.022350578,3981.0,6,0,0,0,0.0
0,0.075784843,27,0,0.061518325,6875.0,5,0,0,0,0.0
0,0.85271699,31,0,0.745170877,1345.0,6,0,0,0,0.0
0,0.992265623,49,0,0.484552846,6149.0,12,0,0,0,3.0
0,0.028406355,81,0,0.006766696,3398.0,5,0,0,0,0.0
0,0.163341835,61,0,0.408520527,6454.0,17,0,1,0,0.0
0,0.632006562,31,0,0.537116128,4916.0,18,0,1,0,0.0
0,0.143741038,76,1,0.264210226,3500.0,11,0,1,0,0.0
0,0.0,33,0,0.266746651,5000.0,5,0,1,0,0.0
0,0.025293335,65,0,0.03492458,23335.0,14,0,1,0,0.0
0,0.60087063,42,1,0.254936266,4000.0,6,0,0,0,2.0
0,0.9999999,40,1,0.330045321,3750.0,2,0,1,0,4.0
0,0.38021563,49,0,0.466396659,7900.0,11,0,1,0,2.0
0,0.004214135,75,0,0.273073264,1050.0,4,0,0,0,0.0
0,0.30174793,45,1,325.5,1.0,5,0,0,0,5.0
0,0.00124253,47,0,0.212948312,7583.0,3,0,1,0,2.0
0,0.018978016,61,0,1129.0,,9,0,1,0,0.0
0,0.419597694,40,0,0.22554034,6060.0,5,0,1,0,0.0
0,0.9999999,26,0,0.168426104,2083.0,3,0,0,0,0.0
0,0.021359146,85,0,16.0,,1,0,0,0,0.0
0,0.596464623,58,1,1.631714378,3108.0,9,0,2,0,0.0
0,0.260322497,41,0,1903.0,,8,0,1,0,0.0
0,0.983803239,46,0,0.210378682,12833.0,4,0,1,0,2.0
0,0.019184475,72,0,1.452987384,4200.0,11,0,4,0,0.0
0,0.033852007,42,0,0.001481372,13500.0,3,0,0,0,2.0
0,0.561461794,26,0,5.0,,1,0,0,0,0.0
0,0.029354427,56,0,0.358704037,11666.0,8,0,1,0,3.0
0,0.411270162,45,0,0.711989101,3669.0,10,0,2,0,2.0
0,0.004937191,84,0,2.0,,3,0,0,0,0.0
0,0.407155937,50,0,0.279088365,2500.0,5,0,0,0,0.0
0,0.186449844,47,0,0.617897017,6000.0,11,0,2,0,1.0
0,0.9999999,49,2,0.434633682,5254.0,6,0,1,0,3.0
0,0.046122261,56,1,38.0,,5,0,0,0,0.0
0,0.923698177,56,0,5215.0,,6,0,1,1,0.0
0,0.973451327,48,0,0.461797462,3860.0,5,0,1,0,4.0
0,0.288523497,54,0,1002.0,,4,0,0,0,0.0
0,0.236217431,50,0,2449.0,,8,0,2,0,0.0
0,0.0,24,0,0.171219187,1500.0,4,0,0,0,0.0
0,0.006543478,68,0,18.0,,6,0,0,0,
0,0.072445599,66,1,0.477570611,10833.0,19,0,2,0,2.0
0,0.046772308,41,0,0.531617096,4000.0,7,0,2,0,2.0
0,0.526583082,51,0,0.06519377,5521.0,3,0,0,0,1.0
0,0.009618132,62,0,60.0,,9,0,0,0,0.0
0,0.411811758,36,0,0.009488828,9800.0,3,0,0,0,0.0
0,0.746894889,45,0,0.769832402,6264.0,15,0,2,0,1.0
0,0.9999999,28,1,0.102414045,4100.0,3,0,0,0,0.0
0,0.006740552,50,0,0.16657656,16646.0,6,0,1,0,5.0
0,0.152415005,38,0,0.390374332,4113.0,4,0,1,0,0.0
0,0.030455001,52,0,0.236151045,5216.0,7,0,1,0,2.0
0,0.087907204,64,0,0.207429421,3364.0,9,1,0,0,0.0
0,0.072844882,59,0,0.091988501,8000.0,7,0,0,0,0.0
0,0.010396802,61,0,0.0029521,10500.0,20,0,0,0,0.0
0,0.9999999,51,1,0.181613649,16000.0,5,0,1,0,2.0
0,0.321426109,47,0,0.020656858,6728.0,2,0,0,0,3.0
0,0.907068308,60,0,0.318495596,4200.0,12,0,0,0,0.0
0,0.336611847,37,0,0.341582302,8000.0,13,0,2,0,0.0
0,0.0,73,0,0.0,7000.0,6,0,0,0,0.0
0,0.485902819,37,0,0.180915922,7052.0,3,0,0,0,0.0
0,0.9999999,24,0,0.00388673,1800.0,2,0,0,0,0.0
0,0.0,59,0,0.0,,1,0,0,0,0.0
0,0.351297405,22,0,0.080933111,4200.0,4,0,0,0,1.0
0,0.067824696,54,0,0.608787495,4733.0,5,0,3,0,0.0
0,0.023921237,73,0,0.553722504,2363.0,6,0,0,0,0.0
0,0.812849104,40,0,0.290662382,5600.0,4,0,0,0,1.0
0,0.002458613,32,0,0.296329997,3296.0,8,0,1,0,1.0
0,0.194766548,58,1,0.303703193,14500.0,22,0,2,0,0.0
0,0.023141372,59,0,1916.0,,13,0,1,0,0.0
0,0.079452482,63,2,0.201199201,1500.0,10,0,0,0,1.0
0,0.05706558,79,0,0.010557888,8334.0,6,0,0,0,0.0
0,0.516381868,49,0,0.549458793,9330.0,10,0,2,0,1.0
0,0.001068837,49,0,0.073108303,6250.0,31,0,0,0,0.0
0,0.0,58,0,0.596147774,3166.0,4,0,1,0,0.0
0,0.00130861,75,0,0.000263713,3791.0,6,0,0,0,0.0
0,0.036690987,60,0,0.271373057,1543.0,6,1,0,0,0.0
0,0.516717609,47,0,0.312239485,15833.0,18,0,3,0,0.0
0,0.465521661,29,1,0.169165705,2600.0,4,0,0,1,0.0
0,0.519371541,60,0,0.246394376,8250.0,6,0,2,0,1.0
0,0.9999999,56,0,0.0,4333.0,3,0,0,0,1.0
0,0.9999999,46,0,0.105961436,5652.0,3,0,0,0,0.0
0,0.724011201,68,0,0.014586519,8500.0,3,0,0,0,1.0
0,0.9999999,61,0,0.0,,0,0,0,0,
0,0.195321841,63,0,1980.0,,11,0,1,0,0.0
0,0.839554985,48,0,0.475724919,9000.0,10,0,1,0,5.0
0,0.983455147,71,0,0.776595745,5075.0,14,0,2,0,0.0
0,0.99094607,64,1,0.743042826,6000.0,14,0,2,0,4.0
0,0.019396121,67,0,0.200767591,11724.0,5,0,1,0,1.0
0,0.036994715,38,0,0.248197404,6240.0,8,0,0,0,1.0
0,0.0,47,0,0.705976864,3111.0,5,0,1,0,1.0
0,1.00868323,55,1,0.624895851,6000.0,5,1,1,0,0.0
0,0.002199951,66,0,3680.0,,13,0,3,0,0.0
0,0.00577122,67,0,9.0,,8,0,0,0,0.0
0,0.117380663,62,0,0.03713932,10500.0,14,0,0,0,0.0
0,0.300556265,61,0,0.429245283,2331.0,9,0,0,1,0.0
0,0.730154958,43,1,0.462957913,11000.0,8,0,1,0,2.0
0,1.089820359,22,0,0.079212916,1981.0,3,0,0,0,0.0
0,0.214189291,82,0,857.0,,3,0,1,0,0.0
0,0.105963557,43,0,1114.0,,7,0,1,0,3.0
0,0.466587787,76,0,0.859828034,5000.0,15,0,2,0,0.0
0,0.167416292,54,2,0.686495177,4975.0,6,0,1,0,0.0
0,0.166629638,26,0,0.185089974,3500.0,6,0,0,0,0.0
0,0.133143343,50,0,0.653103929,4300.0,9,0,2,0,3.0
0,0.025304243,58,0,0.32889037,3000.0,13,0,1,0,0.0
0,0.654162997,47,0,0.561741314,7166.0,5,0,2,0,0.0
0,0.006130831,64,0,0.000884521,10174.0,6,0,0,0,0.0
0,0.0118228,69,0,331.0,,6,0,0,0,2.0
0,0.18797337,50,0,0.033911686,57000.0,9,0,2,0,3.0
0,0.060492527,40,0,0.108457159,7200.0,10,0,0,0,0.0
0,0.035142686,78,1,0.03996004,1000.0,9,0,0,0,0.0
0,0.0,29,0,0.338858195,3800.0,6,0,1,0,1.0
0,0.009074773,71,0,0.007320644,1365.0,1,0,0,0,0.0
0,0.071276949,74,0,0.362802641,2725.0,10,0,1,0,0.0
0,0.119772279,37,0,0.256813986,9208.0,5,0,1,0,0.0
0,0.000976167,43,0,0.061938062,1000.0,7,0,1,0,2.0
0,0.00599976,70,0,0.216885007,2060.0,6,0,1,0,0.0
0,0.703184436,28,0,0.165112577,4396.0,4,0,0,0,0.0
0,0.736284396,37,0,0.174214018,3466.0,4,0,0,0,1.0
0,0.9999999,45,0,0.166333467,2500.0,2,0,0,0,1.0
0,0.113483109,76,0,0.142117479,5600.0,6,0,1,0,1.0
0,0.094098607,69,0,0.907680807,5350.0,6,0,3,0,0.0
0,0.016839462,60,0,0.003418549,6727.0,6,0,0,0,0.0
0,0.074103372,49,1,0.171206974,15600.0,7,0,1,0,3.0
0,0.20955707,69,1,0.927088363,2070.0,12,0,2,0,0.0
0,0.046495789,67,0,0.300381862,20949.0,14,0,2,1,0.0
0,0.887488045,44,0,0.345017414,8900.0,20,0,1,0,2.0
0,0.292324711,45,1,0.354707895,7890.0,12,0,1,0,3.0
0,0.579752446,47,0,1.068950178,2247.0,10,0,2,0,0.0
0,0.313123155,43,0,0.058347083,20000.0,12,0,1,0,3.0
0,0.812574912,52,0,2483.0,,11,0,1,0,0.0
0,0.9999999,41,0,0.066822196,6000.0,1,0,0,0,3.0
0,0.256627284,64,0,4.581673307,250.0,9,0,0,0,0.0
0,0.945669098,68,0,1.451612903,2510.0,8,0,2,0,0.0
0,0.19014208,35,1,0.128348661,2500.0,10,1,0,0,2.0
0,0.298283619,30,0,0.728965004,2685.0,6,0,1,0,2.0
0,0.9999999,58,2,2151.0,,8,0,2,2,0.0
0,0.0,77,0,0.0,,7,0,0,0,0.0
0,0.644369301,57,0,0.992228894,5661.0,11,0,2,0,0.0
0,0.31410158,73,0,0.414404162,6150.0,13,0,1,0,1.0
0,0.040908595,59,0,0.294341132,5000.0,14,0,1,0,0.0
0,0.819436113,42,0,0.325430576,9405.0,6,0,1,0,1.0
0,0.023990404,30,0,0.466133467,4000.0,4,0,1,0,0.0
0,0.956127303,71,0,0.446941882,11166.0,8,0,1,0,1.0
0,0.001516914,39,0,0.473136193,2400.0,12,0,1,0,2.0
0,0.623818809,52,1,0.55963467,5583.0,8,0,1,0,3.0
0,0.681335973,30,1,0.128719644,8770.0,17,0,0,0,0.0
0,0.12379381,52,0,2696.0,,3,0,1,0,0.0
0,0.764667322,52,2,0.269075021,9383.0,11,2,2,2,0.0
0,0.062053718,53,0,0.292309954,6800.0,8,0,1,0,0.0
0,0.049009915,62,0,0.108518864,7500.0,5,0,1,0,1.0
0,0.0,26,0,0.0,3000.0,5,0,0,0,0.0
0,0.000699983,53,0,0.0,4100.0,5,0,0,0,2.0
0,0.0,45,0,0.17414966,4409.0,9,0,2,0,0.0
0,0.917632947,50,0,0.454143414,9496.0,15,0,2,0,0.0
0,0.604220659,51,0,0.213624583,2700.0,5,3,0,0,0.0
0,0.9999999,51,1,0.708492731,3920.0,3,2,1,0,1.0
0,0.471132217,51,0,1924.0,,10,0,2,0,0.0
0,0.98673162,30,0,0.268806744,3083.0,4,0,0,1,0.0
0,0.274286446,42,0,0.267497728,7700.0,14,0,1,0,0.0
0,0.501507697,29,1,0.234966433,7000.0,17,0,2,1,1.0
0,0.006901811,47,0,0.407932011,6000.0,7,1,1,0,1.0
0,0.181352331,35,1,0.504427306,3500.0,5,0,1,0,0.0
0,0.461311932,56,1,0.843473293,3500.0,9,0,1,0,0.0
0,0.0,38,2,0.181927229,2500.0,4,0,0,0,0.0
0,0.9999999,68,0,0.196745562,1351.0,3,0,0,0,0.0
0,0.0,46,0,0.003198721,2500.0,15,0,0,0,0.0
0,0.1925349,38,0,0.225741941,12500.0,12,0,2,0,0.0
0,0.720742642,43,2,0.377796103,9700.0,4,0,2,0,3.0
0,0.002908826,31,1,0.530308711,8000.0,10,0,2,0,0.0
0,0.122221368,51,0,0.167133147,2500.0,3,0,0,0,0.0
0,0.638426795,31,0,1.118970257,4000.0,7,0,2,0,0.0
0,0.024421215,61,0,0.005119181,6250.0,5,0,0,0,0.0
0,0.450098103,59,0,0.348158776,23000.0,28,0,3,0,4.0
0,0.446574474,68,1,0.566454952,4250.0,10,0,1,0,0.0
0,0.010208208,66,0,0.579915677,2608.0,14,0,1,0,0.0
0,0.389826163,38,1,0.298280688,2500.0,4,0,0,0,0.0
0,0.127946356,59,0,0.450569987,5350.0,21,0,3,0,0.0
0,0.341131774,52,0,0.50209958,3333.0,9,0,2,0,1.0
0,0.0866199,42,0,0.151656556,15000.0,19,0,2,0,0.0
0,0.025886595,77,0,1598.0,,8,0,2,0,1.0
0,0.011866271,66,1,0.003332223,3000.0,2,0,0,0,0.0
0,0.9999999,48,0,0.059217703,6416.0,0,0,0,0,0.0
0,0.469333146,31,0,0.181185505,4166.0,8,0,0,0,1.0
